Review text,Ratings,label
"Great Shuttle , flight of the shuttle is very good , no regrets with the rate because in the market it was costing me around 840 rupees and here from flipkart I got it for 699 INR MORE",5,1
Original quality MORE,5,1
fastest delivery..nd products quality is ... adorable MORE,5,1
Good one. Perfect 👌 MORE,5,1
better thank local market MORE,5,1
Shuttle Cork was good and genuine.I verified with Yonex website. 👍 MORE,5,1
supar MORE,5,1
looking gud but not lasting . MORE,4,1
Packing is not so good. The plastic cover is damaged. MORE,2,0
I would give full star to this product.... great quality.... unfortunately the next box I bought had one shuttle damaged MORE,5,1
Good product. Nice build quality MORE,4,1
It's not a good product.. MORE,1,0
very good .nice quality . MORE,5,1
got a damage shuttle in the pack.  rest are good. MORE,3,0
quality not seems good. breaks after one day play MORE,1,0
Nice item....get the same item as excepted MORE,5,1
best green cup MORE,5,1
very slow shuttles not good as per market. MORE,5,1
Good Boy MORE,5,1
Thanks to Flipkart. The poor shuttles pack is replaced. MORE,3,0
rotine game MORE,5,1
amazing quality.worth every penny 🔥🔥 MORE,5,1
excellent flight. slow as mentioned. recommended for beginners. MORE,5,1
Long lasting. MORE,5,1
superb! MORE,5,1
GOOD PRODUCT MORE,4,1
Its good product MORE,4,1
nice as usual MORE,5,1
Its really good lasts longer than i expected MORE,4,1
worst product. got all the squeezed boxes of shuttles. after replacement too got the same damaged product. MORE,1,0
Quality of the shuttle seems to be very bad. Some of them didn’t even last few games. Had to change two shuttles in an hours play. MORE,1,0
Good price only too much MORE,5,1
good quality nice product MORE,4,1
Satisfied with the product quality MORE,4,1
Best for intermediate players MORE,4,1
Overall nice MORE,4,1
shuttles are very old. they damaged in one day only. bad quality shuttle. MORE,3,0
"3 shuttle damage,Dec 07 new pack 1 shuttle damaged MORE",3,0
very slowly MORE,3,0
Very good quality shuttle MORE,5,1
Best packing MORE,5,1
its same as the retailer shop .. we need not to go to shop & buy it MORE,5,1
Best for daily play👌 MORE,4,1
excellent design and lifespan MORE,5,1
good as always... MORE,4,1
u can buy its a good product MORE,4,1
quality item&very good packing MORE,5,1
nice product.quick delivery. MORE,5,1
"Average quality, in 6 shuttles only 3 are good MORE",4,1
"While the shuttles are good, pricing has been made exorbitant. From 600 per pack to 900 per pack - an increase of 50% within one year. Already trying alternatives. MORE",3,0
Pathetic quality MORE,1,0
"It's an original product from Yonex . I'm able to authenticate it over sunrise portal.Best shuttle for Indian condition.Streamed travel, correct balance and durable.For beginners and for intermediate level you should start with this one. MORE",5,1
good delivery boy MORE,5,1
Excellent. First We ordered one Box and tried whether fake or genuine product. I selected slow 75. We found its genuine product with long lasting. Then we are playing with the same shuttle till now. I suggested it to other courts in our town. They are playing with same shuttle and buying from Flipkart. So go without any hesitation. MORE,5,1
Packing is good MORE,4,1
Yonex is great MORE,5,1
The packing of the product was not done properly & not up to the mark. Request the team to take care of the same in future to avoid damaging the product. MORE,5,1
Giving Review after 2 weeks of use.. Don't buy this product. It seems they are selling second grade defective product. All shuttle start to rotate after some time  it's very difficult to play.... Patethic product. MORE,1,0
worst ....... MORE,1,0
Good  Product... 🙂🙂🙂 MORE,5,1
nice... MORE,4,1
very ecobomical MORE,5,1
Damaged pack MORE,4,1
Original product. Very happy MORE,5,1
these shuttles have better quality than I bought from local shop.. no much difference in price.. MORE,5,1
min MORE,5,1
Good product .. quick delivery .. impressive service.. MORE,1,0
bad MORE,4,1
Shuttle are very good MORE,4,1
Its just good MORE,4,1
Good quality.. Original product MORE,5,1
"Good product,. 👍 MORE",4,1
poor quality MORE,2,0
Price too high.compare to our local shop.quality is not good. MORE,5,1
"Expected more good quality, it's good only one shuttle has spinning issue. MORE",4,1
It looks good but after use I will update about quality.. MORE,4,1
all the shuttle we're damaged. MORE,1,0
best shuttlecock MORE,4,1
nice shulter MORE,5,1
Gud quality MORE,3,0
nice and rate reasonable.... MORE,5,1
The product was as per the expectation. MORE,5,1
quality is very poor MORE,2,0
thanks MORE,5,1
really nice MORE,4,1
packing is damaged..  and few shuttle are also damaged...  poor quality of packing.. MORE,4,1
I have received all the genuine shuttle box. Flight And Pace level of shuttlecock are very good. But I am little disappointed with the packaging from both seller and Flipkart side. Boxex are little damaged although I am very grateful that my shuttlecock are not damaged. Again I will purchase from the same seller. Thanks 😊 MORE,5,1
I am using Mavis 350 Above past 2 Year The Best Shuttlecock in y MarketNew Stock delivered by Seller We play in doubles & Daily 5 SetsDurability is awesome (3-4Days)Smash Drop Toss Everything is PerfectSome of our team Members Complaint that shuttle is very Heavy & Goes away when they toss but i think this is not Shuttlecock's problemGood Job Yonex MORE,5,1
"Flipkart is cheating the customers by sending very very old shuttle boxes...booked 4 box of shuttle on 12th December 2019 and  received 2018  manufactured shuttles, which are bad in condition.. going forward decides to not buy shuttles from Flipkart .. MORE",2,0
Cost should be little less MORE,3,0
it is not that much good MORE,1,0
worth for money MORE,5,1
ferfect delivered..good products MORE,5,1
very good shuttle for outdoor court. 1 shuttle lasts for 1 week even if you play smashes daily. good one to purchase. MORE,5,1
Durable MORE,4,1
"very very good product,, I bought 2 or 3 barrels every month.... one of the trustworthy online shopping, flifkart.... MORE",5,1
Good packing and delivery.  but the flight and speed of the shuttles were much faster than the usual Mavis 350. I doubt the genuinity.This time also the packing was perfect.  But the very first shuttle taken was wobbling and is not good for play. Very disappointing.. MORE,3,0
Good.its original product. MORE,4,1
It's middle MORE,3,0
Its ok for beginners MORE,4,1
it's nice MORE,3,0
"gud product in price range,gud for indoor game MORE",5,1
fast delivery with good quality product MORE,4,1
good one MORE,3,0
"Very good shuttle for you, any stage you are in. simply go for it. MORE",5,1
Nice product. looks very genuine. MORE,5,1
Fast sarvis MORE,5,1
nice shuttle durable still these are working properly MORE,5,1
better product MORE,4,1
superb and guaranteed . MORE,5,1
bad MORE,3,0
Two shuttles are damaged MORE,1,0
best for outdoor and practice time MORE,5,1
plz not buy this shuttle. MORE,1,0
Very fantastic MORE,5,1
Good shuttle MORE,3,0
Nice product. Delivered on time. MORE,5,1
best product MORE,5,1
good product ... MORE,5,1
It's always the best budget shuttlecocks mrp is rs 1040 but i got it in just rs 685 MORE,5,1
original product.thanks Flipkart MORE,5,1
Perfect product!!A great shuttle to practice badminton on a regular basis. MORE,5,1
Better price than outlets. Good product. MORE,4,1
Good and genuine product. MORE,4,1
Good but costy MORE,3,0
Good svuttles MORE,4,1
best shuttles with which one can 'play' MORE,5,1
Quality product go for it!! MORE,5,1
Value for money 👍 MORE,5,1
very nice shuttle from the seller and prompt delivery from flipkart MORE,5,1
shuttles are of good quality and durable MORE,5,1
awesome and original product..however the box i got is of low quality. Hope to not get that complaint again. MORE,5,1
very useful and beneficial also MORE,4,1
best product ever MORE,5,1
Very good product to delivered by flipcart MORE,5,1
Super excellent delivery MORE,5,1
Good for practice. MORE,5,1
Receiving used and defective product shuttle is shaking. MORE,2,0
it's original and reliable MORE,5,1
Shullte are worst quality....all shuttle are spin so accuracy in very bad.... MORE,1,0
Last order was great. This shuttle speed varies with temperature. Moves fast in hot summer day. Otherwise speed is good. MORE,5,1
pathetic packing ...box crushed...shuttles not in playing condition MORE,1,0
Great product & great service by Flipkart MORE,5,1
One word (Osm) MORE,5,1
long durable MORE,5,1
ok comfort MORE,4,1
Delivery date is too long. m. rest ok MORE,5,1
yonex the brand MORE,5,1
Durable for regular practice MORE,5,1
absolutely original product MORE,5,1
valuable price.....nice.... MORE,4,1
price with value MORE,5,1
its worth product on this price... MORE,5,1
Nice shuttle for night game.. MORE,4,1
Good to me MORE,4,1
Good product from flipkart MORE,5,1
good and lasting MORE,4,1
The best u cant get MORE,5,1
"awesome shuttles , I love it MORE",5,1
"On time delivery and very nice product. I am a national level player and I used these shuttles just for practice and I found the quality very nice and they are really the original Yonex Mavis 350, If you are thinking to buy them then you should not wait for it just go for it. MORE",5,1
original. no more comments. MORE,5,1
EXCELLENT MORE,5,1
Nice product. worth for money.... MORE,5,1
I think it's not the original. More flight for the Cork which I have not seen before MORE,3,0
go for it! MORE,5,1
"Original product, fast delivery. MORE",5,1
To Good😊👍👍 MORE,5,1
fast delivery from flipkart.nice product. MORE,5,1
"good product, on time delivery MORE",5,1
not up to the mark.... but durable MORE,3,0
good & long lasting MORE,5,1
nice cital MORE,4,1
Nicely packed MORE,5,1
2 corks were not to that perfect. Yes can go for this price. But the plastic quality to improve a lot - I mean the plasticity of plastic MORE,4,1
fine MORE,3,0
awsome product... MORE,5,1
Original product and at best price you can get here. Must buy. MORE,4,1
Wel finished MORE,5,1
nice products MORE,4,1
superb quality product received thanks flipkart MORE,5,1
best one MORE,5,1
I played only for two days with on shuttle it started broking MORE,1,0
genuine shuttle. I bought it  Rs.685. MORE,5,1
very genuine and affordable product MORE,5,1
Best shuttle for practice.. MORE,5,1
fast delivery flipkart thank u MORE,5,1
Very Worst. MORE,1,0
Good for practice.. MORE,4,1
"I am not sure whether the product original or counterfeit... it looks like original but the quality is not good, I purchased  similar box from offline shop and that had best quality.. this is first time I received such product from flipkart..delivery and packaging as always..best from flipkart.thanks. MORE",4,1
cheap quality MORE,1,0
nice product. MORE,5,1
good product and delivered fast good MORE,5,1
genuine product and at a good price MORE,5,1
Very durable. MORE,5,1
it's good and durability MORE,4,1
I asked for 350 green cap.But came blue cap MORE,1,0
genuine & orginal product MORE,5,1
quality of shuttle was low MORE,3,0
Original product with great price.Thanks flipkart. MORE,5,1
Product is good but quality of shuttle is not good MORE,4,1
Nice product.... MORE,5,1
Don't worry it's a good product MORE,5,1
Order got delivered within 24 hrs ...amazing delivery ..!! Loved it.. MORE,5,1
Nice quality and original MORE,5,1
Teriffic product MORE,5,1
not bad MORE,4,1
Awesome product price very good MORE,5,1
good original MORE,5,1
fantasti shuttle MORE,5,1
super good MORE,5,1
The quality of the shuttle is not good MORE,2,0
Good Better Best MORE,5,1
Nice product go for it MORE,5,1
good as of now MORE,5,1
Good product and more durable then Mavis 2000. Price could have been little lower than 450/- range. MORE,5,1
It's feel like feather shuttle and durable also. MORE,4,1
Genuine product.very satisfied with the performance.very slow and last long in indoor court. MORE,5,1
